review_id,user_id,business_id,stars,useful,funny,cool,text,date
254,254,1,5,0,0,0,"I have eaten breakfast, brunch & lunch here countless times. It is always busy, but why wouldn't it be?! It's so dang delicious! For there always being so many people, the service is always excellent! I am gluten free and there are some great options here for brunch and it never disappoints! I am borderline obsessed with P&P it's one of Tucson's best restraints!! I can't say anything about their pastries, but everyone who tries them LOVES THEM! They are always coming up with new menu items, new pastry flavor combinations...and I love that they added a bar! Everything I have tried: original orange, orange/guava, wine and sangria satisfy beyond expectation. I wholeheartedly recommend Prep and Pastry to those in Tucson for he first time, and those locals looking for a new restaurant to spice up your brunch life!",15/8/2014 19:41
257,257,1,5,0,0,0,"Great ambience to go along with the outstanding food, the French toast was my favorite!!! The pastries are deliciously sinful.  The wait can be a little long, but worth it... There are great stores less than 50 feet away in the area that complement the interval; you can leisurely shop at an antique store, or a woman's/young ladies boutique, and even a seed store selling plants, indigenous to Arizona... it is truly an experience... we will be back again!!!",21/5/2016 17:15
261,261,1,5,0,0,0,"I love the French toast, white Sangria is so refreshing, bartender is awesome and grill cheese was amazing.",13/10/2017 20:57
263,263,1,5,1,0,0,"Best breakfast I've ever had! Service, quality and ambiance are why people wait to get in. I get it now!",14/9/2015 3:06
266,266,1,5,0,1,0,"This place was delightful, Good food and a great space. Nice friendly service.",9/12/2015 19:08
269,269,1,5,0,0,0,I have been back several times and am still in love. The food is consistently delicious and well made. Service is better each time I go. Highly recommend this place to all!,28/2/2014 15:26
270,270,1,5,0,0,0,"Very popular place....the wait was about 30 min on a Saturday morning at 8AM.  Kept it pretty simple, had the ""simple breakfast""...eggs, toast and hashbrowns.  It was really good...the hashbrowns were the best! Then decided to try one of their pastries, had the boston cream pie dossant, loved it! Would definitely go back.",16/5/2015 16:55
272,272,1,5,0,0,0,Went here with my daughter to show her posh food! She loved it!!! I loved it!!! Great food!!! But I don't think charging again for refills on  cups of tea is fair,29/3/2017 17:21
273,273,1,5,1,0,1,"Our bartender Alma was amazing!!! Our food was fantastic!!! Service couldn't be more outstanding. Definitely recommend this place in the future. Bloody Mary was on point, recommend all who love mimosas to try the detox mimosa.",12/1/2018 19:02
275,275,1,5,0,0,0,The concept in this place follows the ever popular Snooz breakfast eatery ...Despite people saying you must get there early- we arrived at 8;30 on a Friday morning and sat immediately on move in weekend for U of A...Anyone who lives in the city and thinks having to wait 30 minutes must not get out much!! 30 - 45 min wait time for a great breakfast is worth the wait! This place is no exception- great customer service and the pastries were fabulous! If you are looking for ordinary- go somewhere else...This place puts flare on ordinary food ...We sat outside and found it to be very pleasant - though if temps were above 100 I wouldn't recommend it...There was a fan but no misters so it could get rather hot...The staff go above and beyond in customer service asking if I would like a coffee to go!,21/8/2015 16:39
278,278,1,5,5,0,4,"With 1200+ reviews, and 4.5 stars it's pretty obvious that PnP is a beloved Tucson spot. I can see why - I loved it too!

The space is small and simple with a generous patio (which wasn't open on our visit because it was ""cold""). Prepare to have a hard time making a food decision as everything on the menu looks great. I opted for biscuits and gravy with eggs and a side of turkey sausage. 

Can we talk about those biscuits? They're huge, like the size of my face huge, and perfectly fluffy and topped with oh-so-good sausage gravy.

Can we talk about my eggs? PERFECTLY cooked. PERFECTLY. 

Can we talk about their housemade sausage? The turkey is a little spicy and the pork version is wonderfully seasoned. If you eat meat and don't order one of these, I am sad for you. 

Finally, can we talk about Matt? If Matt has your table you're going to have a good time because he's pretty great. 

Two thumbs up!",23/1/2018 23:56
283,283,1,4,3,2,2,"Who does love brunch?!

Communists, that's who.

We tried stopping here right when we got to Tucson on a Sunday morning which is an amateur move on our parts.....they had an hour wait for two people. But hearing that only validated that we must come back so we hit up Prep and Pastry again on a Tuesday morning right when they opened so we were guaranteed to get a table. Within 15 minutes, some other tables came in an the place was bumping. 

While I would love to be a sweets for breakfast kinda person, I just can't do it, I'm savory road all the way. I ordered the pork belly breakfast sandwich with country hash and it was good. I was expecting to have a mouthgasm but there was too little sriracha sauce and the slaw wasn't too flavorful. But the pork belly was seasoned and cooked to perfection so I can't complain about that. My boo got the biscuits and gravy with cheddar biscuits and it was heavenly, I would get that if I was to ever come back while in Tucson. We got some sweets to go since we couldn't leave without one, the pistachio/mascarpone croissant redeemed P&P for the pork belly sandwich.....it gave me a mouthgasm! Like multiple ones. Mmmmmm.",19/3/2016 16:02
285,285,1,5,0,0,0,"My new favorite brunch spot!  Great place to eat, friendly staff and the food is delicious.  They amount of items on the menu I would like to try is really incredible.",15/6/2016 14:22
286,286,1,5,0,0,0,My boyfriend and I try new places around town every week and have been to a lot of great places but none quite like this. We Went in for a late lunch and the grilled cheese was absolutely amazing! My boy friend had the BLT which was also awesome. The fries were delicious as well! It's definitely our new favorite place!,21/1/2014 1:45
292,292,1,4,0,0,0,Can't wait to come back here... The menu was fascinating and what an array of mimosas! Service was just superb and very cool artsy vibe atmosphere although a little noisy - not the best acoustics I had the sweet potato hash which was one of the healthier items on the menu ... A friend had the special which look like acfrrnch dip and fries and I really wanted to take some of hers... Another had the French toast with berries and it looked incredible .  I wish  they offered more gluten free pastries and breads and also some cappuccino or lattes. I look forward to going for breakfast or brunch,19/11/2015 6:57
293,293,1,5,0,0,0,"Where to start! Everything was on point from the salmon Benedict, pancakes, healthy breakfast with eggs avo and a oatmeal. Oh and you can't go wrong with the pastry's the cinnamon roll & chocolate croissant are to die for!!!",21/5/2018 4:39
296,296,1,5,2,0,1,"We ordered:
-tri tip sliders
-pork belly breakfast sandwich
-coffee
-scone
-Cronut (Tucsons version)

Positives:
-properly cooked
-properly seasoned
-friendly/knowledgeable/attentive staff
-serves specialty/locally roasted coffee from EXO.
-the space is comfortable and welcoming. You could stay there all day. 
-Sunday brunch is worth the wait. 

Negatives:
-the only complaint I have is for the Cronut. It's unfortunately dry and hard if not ordered from the oven. Ask how long it's been out of the oven before you order it, and or ask them to warm it up first. 

Business suggestions:
-you guys are excellent and a true Tucson gem. Keep doing what your doing. 

Will we return:
-absolutely. Every Sunday brunch! It's refreshing to have a place serve excellent breakfast with intentional flavors and attention to detail. Not to mention having a place serve quality coffee. Check it out, see you Sunday!",28/6/2014 18:15
300,300,1,5,0,0,1,"This restaurant is consistent with good food, new kinds of dishes, excellent choices for vegetarians, the best coffee in town and servers who Are always friendly  and efficient. Super nice patio To bring your dog who also get excellent service. One of the best restaurants in town.",30/12/2017 3:18
301,301,1,5,0,1,0,"Nothing to complain about. Good food, atmosphere, service, prices. It was nice to go somewhere that probided all of that without goudging you with prices. Clean restaurant. I liked there outside seating....it was covered and ventilated well. I ordered the Monte Cristo and it was yummy. The kids pancakes are 3 good sized pancakes with fresh fruit around it and my hubby got the breakfast sandwich. He said it was good but the bread was a little too dense for him. All in all it was good.",19/5/2016 23:27
304,304,1,3,0,0,0,Great service and friendly staff. Highly mediocre food. Calamari undercooked and doughy. Spaghetti bolognese tasted like chef boyardi world there. needs improvement,19/1/2016 0:44
305,305,1,5,0,0,0,"I have only been here twice but I loved it each time. Both times I opted for dishes with the duck confit. It's nice to be able to get something normally served at fancier restaurants. The croughnuts or dossants...can't remember what they call them here, are sublime. Worthy of a cheat day, for sure!!",1/10/2016 23:41
307,306,1,5,1,0,1,"Prep and pasty is an amazing place for breakfast. I have not tried their lunch items but I can only assume they're amazing as well. All the food is excellent and it should go without saying that you have to try a pastry at least once! The manager is probably hands down the best one I've seen at a restaurant, very personal and friendly and always going above and beyond. Only downside is the wait, if you arrive anytime after 8:00 or so you'll be looking at a 15-30 minute wait, even more so on the weekends. Totally worth it to put your name on the waitlist here on yelp and come around the time it says your table will be ready. Otherwise totally amazing restaurant",9/5/2018 17:17
309,308,1,5,0,0,0,"I go here a lot, many 4 times a month. Every single time I'm impressed! There brunch is amazing and I love that everything is so fresh!",25/2/2016 4:30
315,314,1,5,0,0,0,"Loved it. I am a huge fan of brunch, so any place that has a lot of booze options as well as a good variety of breakfast dishes, both savory and sweet, is somewhere I'd like to go. The food here is delicious. I had the eggs benedict. The cheddar biscuits and pork belly really made the dish a cut above other benedicts I've had. I also got a vanilla latte ""dossant"" (their version of a cronut) to go and it was also solid. I had a hard time deciding between all the delicious looking options, so I look forward to coming back the next time I'm in Tucson. Well worth the 30-40 minute wait on a Saturday morning.",13/6/2016 16:55
317,316,1,1,0,0,0,Came in today and set a wait list reservation and they said it would be about 10-15 minutes. An hour later still no text back and brunch plans ruined...ended taking my girl to chipotle.  Disappointing experience.,23/9/2017 21:05
318,317,1,4,1,0,0,"It's a stellar environment, a fun menu, and friendly service coming together to make a good breakfast place. I love the duck confit hash. Super flavorful and addicting. But everything else I've tried has sorta fallen short. Nothing memorable. Tri tip sandwich didn't have a lot of flavor. Pork belly was kinda bland. The French toast was ok, didn't have enough butter in it I think.

It's pretty good but I'd rather go to Roberts or Bobos most days",19/3/2016 3:27
326,325,1,4,0,0,1,"Great place for breakfast or brunch. The atmosphere was really nice and the staff were very friendly. The grilled cheese and tomato soup was fantastic. I am not a huge tomato soup fan, but their's is DELICIOUS!! Highly recommended if you are in Tucson.",16/7/2015 23:53
328,327,1,5,0,0,0,Best grilled cheese ever!! Go early or be prepared to wait for a table especially on a weekend. We went there on Memorial Day weekend and waited 45min for a table for two. I had the duck confit hash and hubby had the grilled cheese. The had a new pastry chef who messed up the dough for their famous dossant that day so obviously they were terrible. We went back a few weeks later and had their strawberry and maple bacon dossant. I liked the strawberry one better. Parking is limited so you may have to park on the street. Oh and their scones and monkey bread are pretty good too.,10/6/2015 3:33
329,328,1,5,0,0,0,Definitely a top 5 brunch spot in Tucson. Trendy decor. Only drawback is the guaranteed lengthy wait for a table. To be determined if newer spot to the east helps with that. A worthwhile wait regardless.,9/7/2017 3:25
331,330,1,4,1,0,1,"I was excited to try this new place out after reading all the postitive reviews.  The idea was to come here for brunch, but I should have figured it would be busy on a Sunday.  Not wanting to wait 45 minutes for a table (they were that busy), my friend and I decided to order some of the pastries to go instead.  OMG!!!  They were amazing.  We tried the mango glazed dossant, the original scone, and the raspberry chocolate croissant.  Everything was fan-freaking-tastic, but my hands-down favorite was the dossant.  Have croissant, halt donut, whoever thought this up should be given a medal.  So delicious!  One complaint I do have is I wish they would include the prices next to the pastries.  I'm disappointed I didn't get to eat here, but I'll try again when they're less busy.",23/2/2014 21:35
333,332,1,5,0,0,0,"So Gluten Friendly! Who knew. I have been allergic to wheat my whole like so I drive by anything that says bakery or pizza. Anyway, a friend insisted I go and to my delight I had one of the best breakfasts I have ever had. I had the AM Relleno. It was unbelievably good and beautifully presented. My husband had the Eggs in the Basket. I was stealing his roasted potatoes which were to die for. The service was impeccable. Our waitress knew everything about the dishes and talked about them with such enthusiasm. They have a mind blowing mimosa menu which was fun. I had the blueberry lemon mimosa and my husband had a prickly pear. So much better than your standard OJ and champagne. Beautiful atmosphere to take some one special. Unbelievable food. I can't wait to go again!",12/6/2016 14:08
337,336,1,5,5,1,1,"I had gone to Native Seeds next door for seeds for my garden and wondered about Amelia Grey's next door. Then when I drove past a couple weeks ago and noticed it was now occupied by a new establishment called Prep & Pastry I checked out the menu online. Everything looked amazing!

I finally got down there on Monday this week and I asked the waiter/possible owner(?) to pick something for me. He picked the brioche French toast stuffed with a berry compote and freshly whipped cream. It was decadent, sweet but balanced, and served with real maple syrup. I also ordered a cup of chamomile tea and they brought it out in a personal size French press. So cute! I also got another to go, at no added cost! 

I also loved the interior. It has a farmhouse or old barn feel about it with chalkboard painted walls covered in cute drawings and quotes. The decor makes you feel good, with so much natural light coming in through the many windows in the building. 

I will definitely be back and next time I'm trying something savory!",6/2/2014 21:56
339,338,1,5,0,0,0,"Been there once,already my favorite breakfast place in town,me and my gf are already planning our next visit. Loved the set up and feel of the place,staff was helpful,upbeat and made the experience even better. The passion fruit tea woke up taste buds up and prepared me for my plate of Duck Confiet Hash which was amazing from the first bite to the last,I also ended up stealing half of my girlfriend's Tri-slidder do to the fact of how good the tri tip was,the amazing house made biscuits,and the jalapeno jam slightly adding some Sonoran to the mix. Looking forward to my next visit for sure.",11/8/2014 8:56
341,340,1,5,0,0,0,"Love Love Love! The food is super fresh and delicious. Upbeat atmosphere and really knowledgeable, attentive and friendly staff. Loved trying the different Mimosas and took home some amazing pastries. I can't wait to go back.",27/7/2016 3:03
343,342,1,5,0,0,0,been on multiple occasions and its always as good as before. The wait can get a little long but its honestly worth the wait,7/11/2015 4:52
347,346,1,4,0,0,2,"We went for Sunday breakfast. We ordered the French Toast, Pork Belly Sandwich and Biscuits and Gravy and a dossant. My wife ordered loose leaf tea and I had coffee. I'll start with the service: top notch, really just amazing. You'll notice Phil from Jax Kitchen as a familiar face and he does an excellent job as does all of the other wait staff. Very, very attentive. The food is excellent overall. The biscuits were light and flaky (clearly handmade) and the gravy was amazing. Creamy, flavorful and just right. My pork belly sandwich was equally good. I could have done without the shredded apple and the pork belly didn't seem braised but it was still very good. The french toast was the best! Buttery, flavorful and well executed. We tried to have the original ""Cronut"" ala D. Ansel in New York, but it didn't work out. I think this would be a worthy substitute.",2/4/2014 3:31
348,347,1,5,0,0,0,Great place for brunch! The staff is amazing! Everyone greeted us as we walked in. Our waiter was great he filled us in on the menus & drinks.The food was delicious! I Definitely recommend this place.,21/5/2018 1:46
349,348,1,5,0,0,0,"This place is always delicious (anything you get is going to be amazing), staff has always been friendly, never hesitant to make honest recommendations and they serve hot tea in one of those cool tea press things which makes me feel fancy. 
Yes, the wait can be long but trust me - it really is worth it to stand around all those smelly man-buns and loud sorority babes.",6/4/2018 4:47
350,349,1,4,0,0,0,"Great ambiance and service! I got the biscuits and gravy with two poached eggs on top--which was pretty darn good. My only complaint would be that my food was a little cold when it got to me. Other than that, I thoroughly enjoyed it.",19/12/2014 1:21
354,353,1,5,1,1,0,"You have to go here! We literally were in Tucson for one day while driving cross country and this was the best place we ate all week! It's definitely got that hipster vibe and overall friendly service, delicious food and the wait wasn't bad. Plus there's a free coffee bar while your waiting for your table or you can order a mimosa--you know you want to! Anyways we ordered the smoked salmon eggs benie and pork belly benie (both to-die-for-amazing), a chocolate cinnamon roll (which again was heaven), a berry doughsant (honestly it was too greasy--they looked so pretty I had to have one but this would be a pass on my next visit) and finally a guava mimosa! Not too sweet, just the perfect mix of tropical and boozy for that desert weather!",20/5/2016 0:45
360,359,1,2,1,0,0,The food is good but this experience had the worst service. Waited for basically 30 minutes to get our change/cards back from our waitress while we could literally see her just talking with other tables about her fanny pack pins. Super disappointed and a real waste of my time. .... update now it has been an hour,28/4/2018 21:21
362,361,1,5,0,0,2,"We were so excited to find a dog friendly place for breakfast this morning! The staff was super friendly, and the owner brought out some water for my pup and even hung out to visit for a few. On top of all this, the food was phenomenal. Simple, but amazing. By far the best restaurant breakfast I've had in YEARS.",27/6/2018 17:02
363,362,1,5,0,0,0,I'm going to start coming here every week I love the brunch menu! the sandwiches and pastries are all so good.,3/4/2014 4:29
365,364,1,5,1,0,0,Great niche (breakfast/lunch) foodie place. Nice variety of dishes and a hip atmosphere. The mimosa menu is also very creative. Certainly the top brunch spot in the city,28/7/2014 23:21
366,365,1,3,0,0,0,since day one I have been in love with this place. My first experience with friends was delightful. I had the duck confit......very salty but it was rich and satisfying. I absoultely fell in love with the dossaints. My only complaint is the past 2 times I stopped by just to pick up a dossaint they had ran out. I even called at 10a.m. to see if they had any and they ran out. Mind you it was 10 a.m. I highly suggest they  have their inventory checked out before they lose more business. The eclectic mannerism doesn't help either. Get with it People!!!,2/4/2014 17:24
368,367,1,4,0,0,0,"Love the food! I have always had impeccable service when Bo is my server.

 Everything takes a while there to have your patient pants on and enjoy the scenery / conversations. 

For some reason this is the place people go when they feel like they need to sit and have a 3 hour conversation to catch up... Aka, walk in expecting to wait for a table. 

It is worth the wait",12/2/2016 17:00
370,369,1,5,0,0,0,Great place for brunch. I'm a college student here and breakfast was fantastic and fair prices. Highly recommend!,25/2/2018 8:48
371,370,1,5,0,0,0,"There's always a long wait, but it's for a reason. There are options for restricted diets such as vegan and gluten free. Definitely worth a try.",30/7/2018 4:12
372,371,1,5,0,0,0,"Loved loved the food! While visiting Tucson, I was looking for a local eatery and found the perfect spot. I would highly recommend.  Food was eclectic and yummy!",18/4/2018 18:13
374,373,1,4,0,0,0,The food is spectacular. Probably the best breakfast I ever had. Got the Monte Cristo sandwich and orange juice. Very good meal. I would rate it 5 stars if not for the hour wait and our less than friendly wait staff. He only came to the table twice and never brought the condiments I was waiting for.,24/10/2015 17:26
375,374,1,4,3,1,1,"I went to P&P on a Saturday about 20 minutes after it opened because I read reviews about long wait times. The wait actually wasn't horrible, only about 15 minutes.  

The decor is fresh and rustic. The service was great and the food was excellent! I ordered the duck confit hash which I highly recommend. The portions are large and pretty filling. PP ordered the french toast and fried chicken was freaking delicious! I know because I ate his leftovers the next day lol. 

I'll definitely be back!",20/8/2015 15:47
378,377,1,5,0,0,0,AWESOME BRUNCH! Favorite restaurant I've been to in Tucson! The service was spectacular and the food was artistically delicious! Our party of 6 all ordered something different and all were fully pleased!!! The food was fresh and paired with amazing flavors! The price fit the amazing quality of food we ordered. Lastly the service was above satisfactory- we had 4 different servers come to make sure we were all accommodated. Will definitely be back.,7/1/2015 0:35
379,378,1,4,0,0,0,"Prep and Pastry has great food and wonderful service.  I take all my SV friends there and it's my favorite brunch spot.  The only reason that I don't give them 5 stars is because they don't take reservations and the wait can be ridiculous, especially on the weekends and they only serve my favorite dish (Breakfast Poutine) on the weekends.  But I take my four year old there and they are so sweet to her.  I highly recommend it, unless it's a weekend and you are super hungry.",10/1/2018 19:31
380,379,1,3,0,0,0,"I've only had one experience with this place, and I want impressed, though my wife enjoyed her breakfast. She had the beni, eggs Benedict.  I think Beyond Bread has far superior pastries just across the street (kouing aman is amazing).  Cronut was sub par, and can't remember the other food I had because it wasn't very memorable.  I really wanted to like this place, baked goods are my favorite.  I do plan to give it another shot, and will update my review if my opinion changes.",25/2/2016 3:38
383,381,1,5,0,0,0,"This is one off my favorite brunch places in town. The pastries, the French toast, THE MIMOSAS. I've never had anything here that was not delicious. They even have healthy options too. But who can pass up on all the goodies and""French"" brunch cuisine. If I could I'd come here and drink the cure with duck confit hash everyday!",22/11/2015 8:19
387,385,1,5,0,0,0,"Although it was crazy busy (brunch time Saturday morning), the food was fantastic. We tried the Monte Cristo and were not disappointed. The bread was rich, cheese creamy, jam delicious, and ham perfectly cooked. We also tried the dark chocolate strawberry danish, which was awesome and highly recommended.",5/8/2018 16:06
390,388,1,5,0,0,0,"Wow!  Maybe the best breakfast in Tucson! Great service!  Best cup of strong, smooth coffee!",1/4/2016 18:44
391,389,1,4,0,0,0,Delicious brunch food. Very good brunch food and drinks. I really liked the bloody mary. Service was excellent and the atmosphere/ambience was very clean and nice. I plan on going back soon.,20/1/2015 20:59
392,390,1,5,1,0,0,"This is by far my favorite breakfast spot in all Tucson.  The food is fresh, local, and delicious!  I've never been disappointed by a dish.",31/12/2017 19:31
397,395,1,5,0,0,0,"What a great place!! Tri-tip sandwich was amazing. My wife enjoyed the Monte Christo. The star of the show is the ""Dossant.""  Their take on the kronut. Service was stellar. Definitely a star of Tucson",24/4/2014 20:49
401,399,1,3,1,0,0,"Was super excited to take my husband here for lunch ... but what a disappointment. The ambiance, decor and service were as good as last time, but the food ... needed some work.

I had seen all the amazing photos of the grilled cheese, so I had to have it. Mine didn't look like the pictures though. The ratio of bread to filler wasn't great and the tomatoes had the hard cores you can't really eat. The soup had a skin on top and was really gelatinous. The sammie and the soup were both luke warm. Husband's meal (the dip) was about the same.

It was a sad, sad day. I'll give it one more go because I was so impressed by my first visit ... fingers crossed this was a fluke!",11/10/2014 18:46
403,401,1,5,0,0,0,"We have two kids attending college in Tucson and have tried breakfast spots all over town. This is our clear favorite. 

First, excellent breakfast cocktails. The mimosa menu alone makes this worth a visit. Second, the food is excellent. My husband loves the Return of the Mac. I prefer the French toast- any of their versions is excellent.  I also love the house made yogurt and granola.

Don't forget to look at the pastry selection!",10/10/2015 16:54
405,403,1,5,0,0,0,"Great coffee and food. The wait staff is nice enough for a hipster joint- the owner is actually a pretty nice young guy and this is his baby so he's usually there. Also, the atmosphere is appealing, the patio is shady, and I believe they are setting up a garden on the roof and want to use green energy for their space. Either way, eco-friendly or not, this place is delicious so make a reservation or risk waiting a while in line.",29/7/2015 21:45
408,406,1,5,0,0,0,"Breakfast options were great. Server was very knowledgeable and also a vegetarian, which helped us a lot. If I lived in the area, I would recommend.",10/7/2017 20:08
409,407,1,4,0,0,0,"We went to Prep & Pastry again this week for a lunch meeting (this was probably our 5th visit), and had more excellent food! Sadly, I can't seem to get away from the French toast, so I'm not one to ask about the sandwiches, but my fiance had the Cubano on this visit and LOVED it, and our dining companions had the dip and a sandwich with egg and brisket on it (I think) and they were very happy with their food. My French toast was not the best I've had there (apple strudel), I wish I had gone with the pineapple upside down cake French toast. Oh, well, this gives me a reason to go back soon - I'm only giving them 4 stars instead of 5 because of less than stellar service on multiple occasions. Not bad, just not good, a lot of running out of liquids and it taking way too long to have them replenished. Still the best place in town to fulfill my need for excellent French toast!!!
*Editing - the cocktails look GOOD, I really wish I were more of a day drinker, because I'd really like to try a couple of them :)",20/12/2014 4:22
410,408,1,3,2,1,1,"Sigh.  My kingdom for an experience that doesn't degrade over time like a bad drug habit.

I have gotten burned out with my normal venues and in a frantic mental search for where I hadn't been that was relatively close and might be ok, I remembered Amelia Grey's - I keep passing by at times when it's closed or for some reason can't go, and then I forget about it when I'm going...in any case, I'd been meaning to go, and hadn't.  The Native Cafe used to be a favorite and that location has since had trouble keeping an anchor. 

When I arrived on this weekday morning, it was no longer AG's, but Prep & Pastry.  Therefore, part of the imagery which had drawn me - ie, bakery case and cafe feel - was gone.  Instead, it was a nicely appointed restaurant in the ubiquitous chunks of wood and lofty ceiling all the places in Tucson now must do.  Maybe you can't even get a build-out permit in Tucson if you don't use that aesthetic, it's that pervasive.

The first thing I noticed was that the hostess stand is in the wrong place.  It needs to be further to the left so that a table or two can be put in front of the fire place without congesting the entry.  Now that space looks oddly empty and the flow through is wrong.  The second thing I noticed is that this place is heavy on the young men.  A woman may likely greet you and cook, but most of the servers I've seen are men.  That's interesting and definitely creates a vibe which I'm not sure if I like or don't.  

The first day, I was delighted to see that breakfast in some form can be had in the afternoons.  As we know, breakfast is best had at any time of day and should be always on offer, but rarely is.  I had the simple breakfast, which was indeed simple, but for a restaurant of a certain genre, not badly priced at $6.  Except, you know, they scrimp on the toast...artisan toast.  Eye roll.  My biggest complaints were that the eggs were heavy on the salt, the bread was too hard and the bacon too soft.  The coffee was very good, even if my server was too busy talking football and whatnot to refill it timely.  I did feel that I would be getting better service if I was cuter, which is not what you want.  All in all, though, my experience was good and I was sure to come back.

So, I did.  Sadly, it was a downhill experience.  This time I made sure to come in the hours of a full breakfast menu, only to find that it wasn't appreciably more varied.  I ordered the omelette after the waiter had fawned on its inclusion of steak, 5-yr cheddar, mushrooms, tomatoes.  Yum.  It arrived, again oversalted and without a trace of steak.  My toast also arrived hard and completely dry, with no butter or jam.  Sigh.  Coffee was still good.

But, here's what kinda altered my good feelings.  Hey, you know, they're new and I'm well willing to let some bugs get worked out while everyone is figuring out what works. Tweaking is inevitable. So, when I pointed out the lack of a major ingredient in my dish, I wasn't mad.  Just, you know, fix it.  However, the answer I got was that the waiter had made a mistake and read the ""beefsteak"" tomatoes as steak and tomatoes.  Ok, again, these amusing foibles take place.  And?

And nothing.  Though I would not have ordered the dish as it was and although the waiter was clearly in error, no one seemed to feel that warranted any attention.  Not a comped danish or coffee or jack.  So, what had been a good time by all was now a source of irritation at dumb customer service, which, if I am being frank about my bias, I think may relate to having so many boys in the house.  There's so often just a....lack of social finesse and empathic awareness when boys are in charge (Tony @ MakerHouse is a huge exception to this generality).

It all reminded me of the book, 5 Apology Languages.  I am, most decidedly, in the Accepting Responsibility and Restitution camps.  I am not interested in your flowery debasement, nor is mere acknowledgment enough.  I want to know how you're going to make it right.  Because, otherwise, an apology without making it right just tells me that you're paying lip service and really don't give a shit if I'm happy.  

So, yes, I'll probably go back for limited wants, but it is unlikely to be my go-to.  And guys:  cut it out with the salt, for christ sake.",7/2/2014 21:55
413,411,1,3,0,0,0,"I liked the blueberry scone, but a little disappointed in the cookies and cream donut. Their food is better! I had the french toast, which had some amazingly fresh jam. Eggs and bacon was standard.",14/8/2014 4:10
414,412,1,4,0,0,0,"Small, packed parking lot, you may have to park down the side street (Im sure the neighbors love that). There is usually a wait, but there is a table up front with coffee for you!

Up front here is a bar area for small parties with a giant pastry display to temp you. They also have a lovely looking patio. 

Classic options on the menu for egg-lovers, and those with a sweet tooth. Recently learned you can order a half portion of their french toasts! Thank goodness! The slices are super thick and fluffy and amazing but its best for my waistline if I don't order a huge portion, because I WILL finish it.",15/1/2017 18:46
415,413,1,4,0,0,1,"Service: 5/5 friendly, prompt. 

Food: 4/5 I had the Biscuit and Gravy with two eggs over easy. The biscuits were a little dry and dense, from a pastry place I was a little (emphasizing on ""little"") disappointed in this fact.  However the biscuits did have a great flavor. As did the duck gravy which had a good sausage to gravy ratio. The portion of my meal was small but filling and fair for the price. My hot date had the French toast. I must say I was jealous. The bread was fantastic and the banana cream cheese topping was complimenting. 

Ambiance: 5/5. This is not important to me but I know to others it is. The dining room is very open and naturally lit. It is chic and fitting to Tucson's rising scene of fresh local inspired restaurant scene.",1/6/2014 18:45
422,420,1,5,0,0,0,"UPDATE: I come here at least once a week, and always have an awesome experience. Today's was different, as we met Nathan, the owner, and he gave us a free s'mores doughnut for being regulars! (It was really good, by the way!) I highly recommend this place!!!!",10/5/2014 17:16
423,421,1,5,1,1,1,"Fantastic high quality bakes and great food, bacon is not as crispy as I personally like but it's quality. Croissants are beautiful and though it was a bit loud and crowded I was impressed by the wait staff and one even helped me put on my wrist brace with clean washed hands before and after. Overall I'd say the potatoes were amazing, fluffy and crisp and you'll always find new flavors you wouldn't in other establishments.",7/11/2017 23:32
426,424,1,5,0,0,0,You can't find better food than this.  Quality food and great service.  Lord have mercy on my waistline....we had the pumpkin cream cannoli pastry with pecans for starters.  We also had breakfast there.  Good size portion on the omelet with great ingredients.  Next time we'll try the French toast.  There was a large crowd ahead of us so the owner sent over a few nibbles to apologize in advance.  He understood that the large group might impact our food.  That's service.  They have good coffee as well.  They have inside and outside dining as well as seating at the bar.,24/11/2015 19:23
430,428,1,5,0,0,0,"If you're looking for delicious food, great service, and chill vibes then this is the brunch spot for you. Will be coming here more often.",26/10/2017 19:13
433,431,1,3,0,0,0,This place definitely feeds into that overhype for a restaurant in which the ambiance is cute but the seating is limited the food is pretty but only good and not deserving for the price you pay. The service is pretty decent and the ingredients seems pretty fresh. If you're going for a cute place to brunch I'd pick other locations that come up when you search. If it's a weekday and this is convenient than I probably would be okay going here. But I definitely would not recommend it to be worth the trip on the weekends.,16/8/2018 0:32
434,432,1,5,0,0,0,Fabulous breakfast. Great service & delicious food. YUM!,20/12/2016 18:57
435,433,1,5,0,0,0,"Amazing place, the food is a dream and this can only be describe by visiting and experiencing this place, customer service, food and atmosphere where excellent.  Mike our waiter was very helpful we will comeback soon.",29/7/2014 21:30
